Date,Open,High,Low,Close
01/25/2006,127.03999,127.17999,125.84,126.66
01/26/2006,127.28,127.67,126.75999,127.36
01/27/2006,127.66,128.66,127.45,128.53999
01/30/2006,128.44,128.81,128.35001,128.44
01/31/2006,128.32001,128.53999,127.49001,127.5
02/01/2006,127.82001,128.42999,127.72,128.39
02/02/2006,128.10001,128.14,126.8,126.89999
02/03/2006,126.58,128.39,126.14,126.27
02/06/2006,126.44,126.8,126.17,126.60001
02/07/2006,126.38,126.66,125.39999,125.48
02/08/2006,125.88,128.10001,125.60001,126.62
02/09/2006,126.92,127.60001,126.37,126.41
02/10/2006,126.42999,127.13,125.45,126.64
02/13/2006,126.57001,126.78999,125.95,126.41
02/14/2006,126.46001,128.03,123.64,127.75
02/15/2006,127.66,128.32001,127.24001,128.2
02/16/2006,128.34,129.21001,128.17999,129.16
02/17/2006,129.09,129.16,128.58,128.81
02/21/2006,129.12,129.39999,128.28999,128.49001
02/22/2006,128.77,129.64999,128.64999,129.27
02/23/2006,129.27,129.64,128.28,129.08
02/24/2006,129.11,129.48,128.75999,129.41
02/27/2006,129.39999,130.03999,129.28,129.46001
02/28/2006,129.2,129.91,128.13,128.23
03/01/2006,128.60001,129.49001,128.5,129.37
03/02/2006,128.89999,129.42,128.61,129.36
03/03/2006,128.66,130.07001,128.64999,128.75999
03/06/2006,129.14,129.17999,127.85001,128.17
03/07/2006,127.92,128.06,127.39999,127.97
03/08/2006,127.7,128.44,127.17999,128.24001
03/09/2006,128.33,128.67999,127.38,127.38
03/10/2006,127.72,128.84,127.44,128.59
03/13/2006,128.84,129.16,128.53,128.83
03/14/2006,128.71001,130.23,128.61,130.17999
03/15/2006,130.14999,130.86,129.85001,130.75999
03/16/2006,130.98,131.47,130.84,131.03
03/17/2006,130.67999,130.89999,130.38,130.62
03/20/2006,130.64,130.89999,130.21001,130.41
03/21/2006,130.34,130.99001,129.45,129.59
03/22/2006,129.50999,130.50999,129.45,130.38
03/23/2006,130.24001,130.39349,129.66,130.11
03/24/2006,129.99001,130.57001,129.74001,130.21001
03/27/2006,130.03,130.28,129.74001,130.02
03/28/2006,129.92999,130.53,129.05,129.22
03/29/2006,129.41,130.5,129.28999,130.03
03/30/2006,130.11,130.98,129.55,129.8
03/31/2006,130.02,130.24001,129.37,129.83
04/03/2006,130.07001,130.87,129.49001,129.73
04/04/2006,129.72,130.73,129.36,130.56
04/05/2006,130.61,131.28,130.38,131.00999
04/06/2006,130.85001,131.21001,130.19,130.87
04/07/2006,131.06,131.39999,129.35001,129.53999
04/10/2006,129.71001,130.08,129.25999,129.74001
04/11/2006,129.85001,130.06,128.25,128.64
04/12/2006,128.77,129.13,128.61,128.88
04/13/2006,128.59,129.25,128.31,128.71001
04/17/2006,128.78999,129.31,128.02,128.66
04/18/2006,128.95,130.94,128.84,130.7
04/19/2006,130.72,131.07001,130.24001,130.95
04/20/2006,131.0,131.86,130.60001,131.13
04/21/2006,131.73,131.78999,130.62,131.14999
04/24/2006,130.92999,131.07001,130.38,130.91
04/25/2006,131.03999,131.12,129.92,130.37
04/26/2006,130.5,131.14,130.3,130.39999
04/27/2006,129.89999,131.63,129.59,131.03
04/28/2006,130.78999,131.75,130.71001,131.47
05/01/2006,131.47,131.8,130.32001,130.39999
05/02/2006,131.00999,131.46001,130.74001,131.38
05/03/2006,131.22,131.32001,130.45,130.89
05/04/2006,131.08,131.62,130.34,131.36
05/05/2006,132.05,132.8,131.85001,132.52
05/08/2006,132.50999,132.77,132.36,132.36
05/09/2006,132.42,132.77,132.31,132.62
05/10/2006,132.41,132.75,131.89,132.55
05/11/2006,132.50999,132.55,130.52,130.95
05/12/2006,130.48,130.72,129.19,129.24001
05/15/2006,128.78999,129.74001,128.61,129.5
05/16/2006,129.75999,130.0,129.00999,129.31
05/17/2006,128.67,129.10001,126.77,126.85001
05/18/2006,127.38,127.75,126.11,126.21001
05/19/2006,126.87,127.49001,125.8,127.10001
05/22/2006,126.28,127.17,125.5,126.13
05/23/2006,127.17999,127.63,125.17,125.17
05/24/2006,125.67999,126.89,124.75999,126.17
05/25/2006,126.92,127.73,126.42999,127.73
05/26/2006,128.0,128.38,127.50999,128.38
05/30/2006,127.97,128.0,126.05,126.10001
05/31/2006,126.58,127.50999,126.2,127.50999
06/01/2006,127.38,128.94,127.27,128.73
06/02/2006,129.25,129.42999,128.32001,129.0
06/05/2006,128.78999,128.86,126.77,127.12
06/06/2006,127.21001,127.38,125.75999,126.81
06/07/2006,126.91,127.64999,125.78999,125.86
06/08/2006,125.58,126.5,123.87,125.75
06/09/2006,126.36,126.96001,125.28999,125.35001
06/12/2006,125.88,125.92999,123.82001,123.99001
06/13/2006,123.78,124.84,122.55,122.55
06/14/2006,122.84,123.63,122.34,123.5
06/15/2006,123.92,126.36,123.86,126.12
06/16/2006,125.19,125.56,124.46001,124.64999
06/19/2006,125.39999,125.48,123.55,123.67
06/20/2006,124.00999,124.81,123.72,124.09
06/21/2006,124.0,125.7,123.96001,125.00999
06/22/2006,124.95,125.06,124.03999,124.46001
06/23/2006,124.33,125.3,124.03,124.44
06/26/2006,124.53999,125.06,124.25,124.99001
06/27/2006,125.00999,125.28999,123.77,123.91
06/28/2006,124.19,124.77,123.64999,124.75
06/29/2006,125.2,127.35001,125.17,127.27
06/30/2006,127.47,127.66,126.96001,127.23
07/03/2006,127.42999,128.00999,127.31,127.8
07/05/2006,127.28999,127.45,126.52,127.07001
07/06/2006,127.2,127.85001,127.08,127.44
07/07/2006,127.19,127.56,126.28999,126.61
07/10/2006,126.94,127.42999,126.41,126.85001
07/11/2006,126.61,127.41,125.94,127.41
07/12/2006,127.21001,127.39999,125.72,126.05
07/13/2006,125.5,125.67999,124.0,124.0
07/14/2006,124.16,124.25999,122.83,123.52
07/17/2006,123.5,124.10001,123.14999,123.34
07/18/2006,123.74001,124.05,122.39,123.97
07/19/2006,124.17999,126.25999,123.724,125.69
07/20/2006,126.12,126.3,124.66,124.83
07/21/2006,125.14999,125.19,123.82001,123.95
07/24/2006,124.44,126.32001,124.44,126.21001
07/25/2006,125.98,127.3,125.72,126.66
07/26/2006,126.59,127.45,126.17999,126.83
07/27/2006,127.33,127.69,126.2,126.71001
07/28/2006,126.99001,128.14,126.86,127.98
07/31/2006,127.66,127.96001,126.55,127.85001
08/01/2006,127.34,127.38,126.60001,127.22
08/02/2006,127.58,128.46001,127.55,128.08
08/03/2006,127.33,128.55,127.14999,128.42
08/04/2006,129.06,129.42999,127.48,128.2
08/07/2006,127.89999,128.08,127.39999,127.95
08/08/2006,128.09,128.46001,126.95,127.41
08/09/2006,128.2,128.60001,126.61,126.98
08/10/2006,126.53,127.5,126.28,127.37
08/11/2006,127.17,127.2,126.39,127.00999
08/14/2006,127.63,128.16,126.92,127.11
08/15/2006,128.21001,128.87,127.89999,128.63
08/16/2006,129.32001,129.89,129.03999,129.78999
08/17/2006,129.58,130.37,129.49001,130.03
08/18/2006,130.19,130.69,129.59,130.69
08/21/2006,130.17999,130.28,129.8,130.13
08/22/2006,129.94,130.52,129.67999,130.12
08/23/2006,130.17999,130.44,129.19,129.75999
08/24/2006,129.99001,130.10001,129.39999,129.64999
08/25/2006,129.64,130.25,129.55,129.81
08/28/2006,129.64999,130.82001,129.64,130.42999
08/29/2006,130.49001,130.83,129.81,130.58
08/30/2006,130.87,131.03999,130.55,130.66
08/31/2006,130.85001,130.99001,130.58,130.64
09/01/2006,131.14,131.58,130.84,131.42
09/05/2006,131.50999,131.85001,131.2,131.67
09/06/2006,131.11,131.16,130.33,130.50999
09/07/2006,130.06,130.57001,129.35001,129.91
09/08/2006,130.08,130.46001,129.83,130.28
09/11/2006,129.86,130.69,129.48,130.41
09/12/2006,130.56,131.84,130.3681,131.69
09/13/2006,131.64,132.45,131.52,132.22
09/14/2006,131.96001,132.24001,131.75,132.23
09/15/2006,132.31,132.39,131.67999,131.96001
09/18/2006,131.78999,132.39,131.64999,132.14
09/19/2006,132.12,132.13,131.07001,131.81
09/20/2006,132.25,132.77,132.06,132.50999
09/21/2006,132.61,132.75,131.42,131.87
09/22/2006,131.67,131.67999,131.0,131.47
09/25/2006,131.73,132.85001,131.05,132.48
09/26/2006,132.5,133.60001,132.39999,133.58
09/27/2006,133.49001,133.97,133.27,133.74001
09/28/2006,133.74001,133.99001,133.28,133.69
09/29/2006,133.8,133.94,133.48,133.58
10/02/2006,133.53999,133.83,132.34,133.08
10/03/2006,132.89,133.87,132.64999,133.36
10/04/2006,133.23,135.0,133.08,134.92
10/05/2006,134.92,135.41,134.75,135.17999
10/06/2006,134.95,135.10001,134.39999,135.00999
10/09/2006,134.85001,135.3,134.64,135.09
10/10/2006,135.11,135.45,134.84,135.27
10/11/2006,134.84,135.42999,134.3,135.11
10/12/2006,135.45,136.39,135.39999,136.28
10/13/2006,136.16,136.71001,136.03999,136.63
10/16/2006,136.52,137.05,136.42,136.84
10/17/2006,136.47,136.7,135.67,136.41
10/18/2006,137.03999,137.37,136.10001,136.59
10/19/2006,136.39,136.88,136.23,136.81
10/20/2006,136.81,136.95,136.33,136.84
10/23/2006,136.56,137.8,136.39,137.47
10/24/2006,137.28,137.92999,137.22,137.88
10/25/2006,137.74001,138.41,137.50999,138.35001
10/26/2006,138.66,139.0,137.98,138.78
10/27/2006,138.61,138.75,137.63,137.91
10/30/2006,137.66,138.2,137.39999,137.81
10/31/2006,138.07001,138.25999,137.25,137.78999
11/01/2006,138.22,138.31,136.72,136.86
11/02/2006,136.50999,137.00999,136.36,136.78
11/03/2006,137.27,137.39,135.62,136.53999
11/06/2006,136.96001,138.28,136.95,138.08
11/07/2006,138.2,138.98,138.0,138.61
11/08/2006,138.0,139.05,136.86,138.91
11/09/2006,139.00999,139.14,137.89999,138.17999
11/10/2006,138.14,138.34,137.72,138.24001
11/13/2006,138.17999,139.03999,138.07001,138.58
11/14/2006,138.97,139.74001,138.12,139.62
11/15/2006,139.57001,140.45,139.53,140.02
11/16/2006,140.44,140.67999,139.49001,140.38
11/17/2006,139.92999,140.42999,139.73,140.42
11/20/2006,140.3,140.74001,139.94099,140.5
11/21/2006,140.49001,140.67,140.28999,140.64
11/22/2006,140.75,141.16,140.5,140.92
11/24/2006,140.24001,140.84,140.2,140.35001
11/27/2006,140.28,140.35001,138.38,138.42
11/28/2006,138.24001,139.16,138.11,139.02
11/29/2006,139.47,140.53,139.08279,140.47
11/30/2006,140.44,141.05,139.75999,140.53
12/01/2006,140.53,140.66,138.97,140.22
12/04/2006,140.25,141.55,140.23,141.28999
12/05/2006,141.56,141.96001,141.25999,141.89999
12/06/2006,141.87,142.07001,141.5,141.78
12/07/2006,142.03,142.3,141.11,141.16
12/08/2006,141.13,141.89999,140.78,141.42
12/11/2006,141.42,142.09,141.34,141.83
12/12/2006,141.69,141.87,140.89,141.72
12/13/2006,142.23,142.34,141.56,141.87
12/14/2006,141.86,143.24001,141.84,143.12
12/15/2006,142.64,142.89,142.24001,142.34
12/18/2006,142.53999,142.88,141.75,141.95
12/19/2006,141.55,142.56,141.19,142.22
12/20/2006,142.28,142.66,142.00999,142.14
12/21/2006,142.27,142.42999,141.32001,141.62
12/22/2006,141.64,141.64999,140.67,140.75
12/26/2006,140.81,141.61,140.78,141.58
12/27/2006,141.87,142.60001,141.83,142.50999
12/28/2006,142.41,142.7,141.99001,142.21001
12/29/2006,142.10001,142.53999,141.42999,141.62
01/03/2007,142.25,142.86,140.57001,141.37
01/04/2007,141.23,142.05,140.61,141.67
01/05/2007,141.33,141.39999,140.38,140.53999
01/08/2007,140.82001,141.41,140.25,141.19
01/09/2007,141.31,141.60001,140.39999,141.07001
01/10/2007,140.58,141.57001,140.3,141.53999
01/11/2007,141.56,142.62,141.5,142.16
01/12/2007,142.12,143.24001,142.11,143.24001
01/16/2007,143.07001,143.44,142.73,142.96001
01/17/2007,142.85001,143.46001,142.73,143.02
01/18/2007,143.17,143.25999,142.31,142.53999
01/19/2007,142.53999,143.10001,142.46001,142.82001
01/22/2007,143.07001,143.10001,141.92999,142.38
01/23/2007,142.25999,143.08,142.06,142.8
01/24/2007,142.97,143.98,142.91,143.95
01/25/2007,143.84,143.92,142.00999,142.25999
01/26/2007,142.57001,142.64999,141.58,142.16
01/29/2007,142.19,142.8,141.74001,142.05
01/30/2007,142.35001,142.86,142.06,142.78999
01/31/2007,142.63,144.13,142.39999,143.75
02/01/2007,144.14999,144.66,143.91,144.61
02/02/2007,144.73,144.95,144.38,144.81
02/05/2007,144.7,144.94,144.34,144.85001
02/06/2007,144.97,145.03,144.33,144.89
02/07/2007,145.12,145.36,144.57001,145.21001
02/08/2007,144.78,145.12,144.27,145.02
02/09/2007,145.06,145.33,143.39,143.94
02/12/2007,143.94,144.03999,143.19,143.45
02/13/2007,143.77,144.89999,143.75999,144.66
02/14/2007,144.8,145.89999,144.78,145.61
02/15/2007,145.67,145.95,145.42999,145.8
02/16/2007,145.44,145.75999,145.23,145.73
02/20/2007,145.56,146.2,144.06,146.03999
02/21/2007,145.61,146.07001,145.35001,145.98
02/22/2007,146.05,146.42,145.17,145.87
02/23/2007,145.74001,145.78999,144.75,145.3
02/26/2007,145.83,145.95,144.75,145.17
02/27/2007,143.88,144.2,139.0,139.5
02/28/2007,140.39,141.98,139.8,140.92999
03/01/2007,139.34,141.25,138.05,140.50999
03/02/2007,140.05,140.66,138.66,138.67
03/05/2007,137.92999,139.58,137.33,137.35001
03/06/2007,138.78,140.12,137.717,139.7
03/07/2007,139.59,140.46001,139.39999,139.56
03/08/2007,140.53999,141.16,140.07001,140.74001
03/09/2007,141.31,141.42,140.08,140.78
03/12/2007,140.42,141.34,140.16,140.99001
03/13/2007,140.17999,140.77,138.03999,138.25
03/14/2007,138.42999,139.36,136.75,139.28
03/15/2007,138.97,139.99001,138.8,139.47
03/16/2007,139.31,139.63,138.12,138.53
03/19/2007,139.25999,140.33,138.5466,140.2
03/20/2007,140.08,141.05,139.96001,140.97
03/21/2007,141.10001,143.64999,140.82001,143.28999
03/22/2007,143.48,143.67999,142.78999,143.17999
03/23/2007,143.28,143.81,143.14999,143.39
03/26/2007,143.5,143.64999,142.09,143.2
03/27/2007,143.12,143.16,142.39,142.86
03/28/2007,142.14,142.47,141.25999,141.82001
03/29/2007,142.53999,142.61,141.19,141.97
03/30/2007,142.24001,142.84,140.56,142.0
04/02/2007,142.16,142.46001,140.89,142.16
04/03/2007,142.97,143.98,142.91,143.69
04/04/2007,143.69,143.95,143.16,143.85001
04/05/2007,143.67,144.44,143.61,144.24001
04/09/2007,144.64999,144.8,144.14999,144.44
04/10/2007,144.33,144.85001,144.27,144.61
04/11/2007,144.82001,144.86,143.53999,144.02
04/12/2007,143.74001,144.92,143.34,144.66
04/13/2007,144.89999,145.32001,144.36,145.32001
04/16/2007,145.83,146.86,145.82001,146.7
04/17/2007,146.97,147.39999,146.64999,147.09
04/18/2007,146.60001,147.7,146.57001,147.27
04/19/2007,146.55,147.39999,146.36,147.23
04/20/2007,148.22,148.62,147.0439,148.62
04/23/2007,148.37,148.73,147.97,148.06
04/24/2007,148.23,148.39999,147.32001,148.12
04/25/2007,148.73,149.66,148.0233,149.48
04/26/2007,149.49001,149.8,149.10001,149.64999
04/27/2007,149.09,149.74001,148.84,149.53
04/30/2007,149.64,149.74001,148.21001,148.28999
05/01/2007,148.42,149.47,147.67,148.67
05/02/2007,148.89999,149.95,148.75,149.53999
05/03/2007,149.97,150.39999,149.05,150.35001
05/04/2007,150.75,151.12,150.22,150.92
05/07/2007,150.88,151.2,150.81,150.95
05/08/2007,150.58,150.92,150.13,150.75
05/09/2007,150.64,152.82001,150.37,151.16
05/10/2007,150.73,151.02,149.27,149.58
05/11/2007,149.75,150.92999,149.72,150.86
05/14/2007,150.86,151.3,149.78999,150.53
05/15/2007,150.7,151.66499,150.19,150.57001
05/16/2007,150.8,151.63,150.38,151.60001
05/17/2007,151.38,151.96001,151.11,151.3
05/18/2007,152.00999,152.62,151.81,152.62
05/21/2007,152.58,153.23,152.4993,152.53999
05/22/2007,152.7,153.16,152.38,152.42
05/23/2007,152.95,153.5,152.36,152.44
05/24/2007,152.53,153.21001,150.74001,151.06
05/25/2007,151.49001,152.02,151.17999,151.69
05/29/2007,151.94,152.5,151.45,152.24001
05/30/2007,151.46001,153.53999,151.34,153.48
05/31/2007,153.66,153.89,153.12,153.32001
06/01/2007,153.88,154.39999,153.50999,154.08
06/04/2007,153.53999,154.39,153.48,154.10001
06/05/2007,153.74001,153.89999,152.86,153.49001
06/06/2007,152.91,152.95,151.75,151.84
06/07/2007,151.56,152.5,149.06,149.10001
06/08/2007,149.5,151.19,149.09,151.03999
06/11/2007,150.92999,151.95,150.7,151.3
06/12/2007,150.67,151.53999,149.55,149.64999
06/13/2007,150.5,152.07001,149.722,151.89
06/14/2007,152.06,153.12,152.03,152.86
06/15/2007,153.14,153.66,152.92999,153.07001
06/18/2007,153.38,153.39,152.66,152.89
06/19/2007,152.55,153.38,152.36,153.27
06/20/2007,153.58,153.58,150.96001,151.14
06/21/2007,151.08,152.11,150.25,151.98
06/22/2007,151.52,151.77,149.85001,150.55
06/25/2007,150.24001,151.25,149.02,149.83
06/26/2007,150.21001,150.46001,148.28,148.28999
06/27/2007,148.13,150.57001,148.06,150.39999
06/28/2007,150.38,151.41,149.67,150.38
06/29/2007,150.89999,151.64999,149.14999,150.42999
07/02/2007,150.87,151.92,150.77,151.78999
07/03/2007,152.17999,152.5,151.99001,152.34
07/05/2007,152.39999,152.56,151.63,152.17999
07/06/2007,152.38,153.17,151.92999,152.98
07/09/2007,153.16,153.36,152.62,153.0
07/10/2007,152.28999,152.61,150.77,150.92
07/11/2007,150.75,152.05,150.52,151.99001
07/12/2007,152.37,154.75,152.34,154.39
07/13/2007,154.57001,155.46001,154.39,154.85001
07/16/2007,154.99001,155.53,154.58,154.83
07/17/2007,154.92999,156.0,154.67999,154.75
07/18/2007,154.23,154.8,153.3,154.47
07/19/2007,155.2,155.53,154.75,155.07001
07/20/2007,154.89,155.2484,152.28999,153.5
07/23/2007,154.17999,154.72,153.3,153.97
07/24/2007,153.12,154.28,150.75999,151.3
07/25/2007,152.02,152.39,150.25,151.61
07/26/2007,150.19,150.8,146.39,148.02
07/27/2007,148.21001,148.87,145.05,145.11
07/30/2007,145.92999,147.81,145.28999,147.38
07/31/2007,148.33,149.46001,145.03999,145.72
08/01/2007,145.17999,147.00999,143.95,146.42999
08/02/2007,146.75999,147.75999,145.25999,147.60001
08/03/2007,147.28,147.58,143.2,143.8
08/06/2007,144.21001,146.83,142.53,146.21001
08/07/2007,145.94,149.0,145.23,147.77
08/08/2007,148.41,150.59,147.34,149.83
08/09/2007,147.42999,149.95,145.28999,145.39
08/10/2007,144.39,146.5,143.12,144.71001
08/13/2007,146.5,146.89,145.02,145.23
08/14/2007,145.7,146.06,142.72,143.00999
08/15/2007,142.72,144.46001,140.62,141.03999
08/16/2007,139.78999,142.94,137.0,142.10001
08/17/2007,145.5,148.35001,141.386,144.71001
08/20/2007,145.17,145.47,143.28999,144.64
08/21/2007,144.60001,145.97,144.14,144.92999
08/22/2007,146.00999,146.8,145.33,146.64999
08/23/2007,147.34,147.64999,145.61,146.52
08/24/2007,146.48,148.33,146.28,148.33
08/27/2007,147.85001,148.33,146.73,146.95
08/28/2007,146.16,146.25,143.46001,143.72
08/29/2007,144.37,146.74001,143.96001,146.53999
08/30/2007,145.45,147.19,145.31,146.14999
08/31/2007,147.64999,148.5,146.83,147.59
09/04/2007,147.45,149.98,147.39999,149.08
09/05/2007,148.2,148.36,147.0,147.78999
09/06/2007,147.95,148.61,147.12,148.13
09/07/2007,146.48,146.89,145.25999,146.07001
09/10/2007,146.52,146.72,144.33,145.78999
09/11/2007,146.24001,147.7,146.13,147.49001
09/12/2007,147.28999,148.44,146.98,147.87
09/13/2007,148.55,149.45,148.2,148.91
09/14/2007,147.96001,149.09,147.74001,148.89999
09/17/2007,148.31,148.8905,147.63,148.10001
09/18/2007,148.83,152.5,148.13409,152.46001
09/19/2007,153.41,154.39,148.10001,153.36
09/20/2007,153.34,153.42999,152.11,152.28
09/21/2007,152.71001,153.11771,151.74001,151.97
09/24/2007,152.42,152.82001,151.36,151.69
09/25/2007,150.81,151.66,150.47,151.39
09/26/2007,152.25,152.77,151.39,152.19
09/27/2007,152.91,153.10001,152.19,153.09
09/28/2007,152.85001,153.19,151.98,152.58
10/01/2007,152.60001,154.75,152.5,154.3
10/02/2007,154.61,154.64999,153.81,154.09
10/03/2007,153.81,154.41,153.00999,153.78
10/04/2007,154.11,154.25999,153.59,154.02
10/05/2007,155.03,156.10001,154.63,155.85001
10/08/2007,155.39,155.49001,154.77,155.02
10/09/2007,155.60001,156.5,155.03,156.48
10/10/2007,156.03999,156.44,155.41,156.22
10/11/2007,156.92999,157.52,154.53999,155.47
10/12/2007,155.46001,156.35001,155.27,156.33
10/15/2007,156.27,156.36,153.94,155.00999
10/16/2007,154.41,156.48,153.47,153.78
10/17/2007,154.98,155.09,152.47,154.25
10/18/2007,153.45,154.19,153.08,153.69
10/19/2007,153.09,156.48,149.66,149.67
10/22/2007,148.86,150.75999,148.66,150.53999
10/23/2007,151.46001,151.95,150.25,151.75999
10/24/2007,151.21001,151.74001,148.0,151.48
10/25/2007,151.64999,152.28999,149.88,151.84
10/26/2007,153.06,153.62,151.89999,153.62
10/29/2007,153.92999,154.44,153.55,154.13
10/30/2007,153.45,153.75,152.87,153.06
10/31/2007,153.98,155.27,152.84,154.64999
11/01/2007,153.28999,153.41,150.59,151.03
11/02/2007,151.53,152.0,149.21001,151.2
11/05/2007,149.64,151.16,148.0,150.05
11/06/2007,150.86,152.11,149.89999,152.07001
11/07/2007,150.44,152.10719,147.55,147.91
11/08/2007,147.99001,149.3,145.07001,147.16
11/09/2007,145.69,147.53999,144.89,145.14
11/12/2007,145.21001,146.61,143.7,143.7
11/13/2007,145.37,148.31,145.22,148.08
11/14/2007,149.22,149.39999,146.78,147.67
11/15/2007,146.57001,147.49001,144.52,145.53999
11/16/2007,146.31,146.47,144.57001,145.78999
11/19/2007,145.28,145.36,143.19,143.75999
11/20/2007,144.02,145.53,142.11,144.64
11/21/2007,143.08,143.91,141.67,141.67999
11/23/2007,143.07001,144.34,142.7,144.13
11/26/2007,144.42999,144.88,140.66,140.95
11/27/2007,141.74001,143.23,140.95,142.57001
11/28/2007,144.19,147.47,144.14,147.13
11/29/2007,146.62,147.72,146.10001,147.17999
11/30/2007,149.03999,149.87,147.33,148.66
12/03/2007,148.19,148.45,147.28999,147.67999
12/04/2007,146.66,147.54089,146.31,146.36
12/05/2007,147.92999,149.2,147.83,148.81
12/06/2007,148.63,151.21001,148.57001,150.94
12/07/2007,151.42,151.5,150.55,150.91
12/10/2007,151.28,152.25,150.86,152.08
12/11/2007,152.14,152.89,147.83,147.91
12/12/2007,151.06,151.77,147.2,149.37
12/13/2007,148.32001,149.39,147.3,149.06
12/14/2007,147.92999,149.10001,147.10001,147.17
12/17/2007,146.61,146.87,144.86,145.07001
12/18/2007,146.10001,146.48,143.96001,145.88
12/19/2007,145.94,146.89,144.94,145.88
12/20/2007,146.84,146.86,145.17999,146.8
12/21/2007,147.37,148.42,147.09,148.13
12/24/2007,148.82001,149.48,148.48,149.23
12/26/2007,148.64999,149.67999,148.5,149.55
12/27/2007,149.02,149.03,147.32001,147.67
